index,Date,US_Dollar,Pound_Sterling,Euro,Japanese_Yen
3734,12-02-2007,44.18,86.36,57.54,36.27
3733,13-02-2007,44.17,86.1,57.26,36.36
3732,14-02-2007,44.16,86.0,57.56,36.41
3731,15-02-2007,44.09,86.59,57.92,36.71
3730,19-02-2007,44.07,86.17,57.97,36.92
3729,20-02-2007,44.2,86.28,58.22,36.89
3728,21-02-2007,44.19,86.32,58.07,36.71
3727,22-02-2007,44.25,86.41,58.1,36.56
3726,23-02-2007,44.28,86.64,58.1,36.46
3725,26-02-2007,44.17,86.69,58.22,36.51
3724,27-02-2007,44.2,86.72,58.23,36.78
3723,28-02-2007,44.31,86.96,58.58,37.45
3722,01-03-2007,44.27,86.87,58.53,37.43
3721,02-03-2007,44.28,86.62,58.32,37.64
3720,05-03-2007,44.49,85.71,58.53,38.46
3719,06-03-2007,44.56,85.79,58.4,38.3
3718,07-03-2007,44.5,85.86,58.39,38.23
3717,08-03-2007,44.44,85.89,58.54,38.06
3716,09-03-2007,44.27,85.54,58.23,37.74
3715,12-03-2007,44.22,85.51,58.03,37.4
3714,13-03-2007,44.22,85.27,58.24,37.68
3713,14-03-2007,44.31,85.47,58.47,38.17
3712,15-03-2007,44.22,85.51,58.47,37.72
3711,16-03-2007,44.17,85.58,58.67,37.71
3710,20-03-2007,43.98,85.59,58.49,37.37
3709,21-03-2007,43.63,85.58,58.08,37.2
3708,22-03-2007,43.66,85.91,58.44,37.17
3707,23-03-2007,43.7,85.9,58.25,37.0
3706,26-03-2007,43.39,85.16,57.6,36.77
3705,28-03-2007,43.14,84.71,57.58,36.75
3704,29-03-2007,43.47,85.36,57.89,37.06
3703,30-03-2007,43.59,85.53,58.14,37.0
3702,03-04-2007,43.13,85.36,57.64,36.48
3701,04-04-2007,42.9,84.69,57.21,36.09
3700,05-04-2007,43.15,85.22,57.63,36.36
3699,09-04-2007,42.88,84.22,57.27,35.95
3698,10-04-2007,42.86,84.4,57.53,36.0
3697,11-04-2007,42.87,84.79,57.56,35.98
3696,12-04-2007,42.86,84.75,57.71,35.9
3695,13-04-2007,42.74,84.9,57.79,36.01
3694,16-04-2007,42.3,84.11,57.33,35.42
3693,17-04-2007,41.73,83.11,56.5,34.97
3692,18-04-2007,41.89,84.17,56.93,35.24
3691,19-04-2007,42.15,84.38,57.22,35.77
3690,20-04-2007,41.99,84.22,57.22,35.36
3689,23-04-2007,41.67,83.41,56.61,35.21
3688,24-04-2007,41.64,83.11,56.46,35.15
3687,25-04-2007,40.97,82.18,56.91,34.62
3686,26-04-2007,40.78,81.79,55.66,34.32
3685,27-04-2007,41.07,81.69,55.84,34.34
3684,30-04-2007,41.29,82.3,56.2,34.58
3683,03-05-2007,41.18,82.02,56.07,34.3
3682,04-05-2007,40.9,81.29,55.47,34.01
3681,07-05-2007,40.57,80.97,55.19,33.82
3680,08-05-2007,40.78,81.34,55.53,34.01
3679,09-05-2007,40.91,81.46,55.42,34.13
3678,10-05-2007,41.0,81.8,55.58,34.16
3677,11-05-2007,41.34,81.81,55.74,34.49
3676,14-05-2007,40.93,81.2,55.42,34.03
3675,15-05-2007,40.87,80.99,55.39,33.98
3674,16-05-2007,40.84,81.13,55.56,33.97
3673,17-05-2007,40.84,80.73,55.23,33.78
3672,18-05-2007,40.9,80.78,55.18,33.73
3671,21-05-2007,40.6,80.13,54.87,33.48
3670,22-05-2007,40.64,80.17,54.74,33.5
3669,23-05-2007,40.55,80.08,54.58,33.33
3668,24-05-2007,40.57,80.64,54.57,33.38
3667,25-05-2007,40.6,80.65,54.55,33.46
3666,28-05-2007,40.53,80.41,54.52,33.32
3665,29-05-2007,40.45,80.3,54.37,33.33
3664,30-05-2007,40.64,80.44,54.65,33.43
3663,31-05-2007,40.73,80.43,54.74,33.49
3662,01-06-2007,40.54,80.21,54.51,33.24
3661,04-06-2007,40.47,80.28,54.43,33.17
3660,05-06-2007,40.56,80.81,54.74,33.27
3659,06-06-2007,40.55,80.89,54.89,33.39
3658,07-06-2007,40.63,81.01,54.89,33.49
3657,08-06-2007,40.98,80.98,54.99,33.85
3656,11-06-2007,40.91,80.46,54.6,33.64
3655,12-06-2007,40.73,80.43,54.44,33.47
3654,13-06-2007,40.93,80.76,54.46,33.49
3653,14-06-2007,40.84,80.47,54.32,33.25
3652,15-06-2007,40.97,80.73,54.56,33.3
3651,18-06-2007,40.76,80.67,54.58,32.99
3650,19-06-2007,40.7,80.8,54.65,32.94
3649,20-06-2007,40.82,81.18,54.79,33.12
3648,21-06-2007,40.75,81.17,54.59,32.97
3647,22-06-2007,40.71,81.24,54.63,32.84
3646,25-06-2007,40.81,81.57,54.91,32.96
3645,26-06-2007,40.95,81.8,55.09,33.23
3644,27-06-2007,41.01,81.74,55.04,33.46
3643,28-06-2007,40.84,81.81,55.03,33.19
3642,29-06-2007,40.75,81.63,54.79,33.04
3641,02-07-2007,40.66,81.7,55.05,33.07
3640,03-07-2007,40.58,81.89,55.29,33.08
3639,04-07-2007,40.49,81.77,55.18,33.1
3638,05-07-2007,40.46,81.55,55.09,32.95
3637,06-07-2007,40.46,81.29,54.96,32.83
3636,09-07-2007,40.41,81.23,55.0,32.69
3635,10-07-2007,40.41,81.37,54.98,32.74
3634,11-07-2007,40.38,81.88,55.52,33.3
3633,12-07-2007,40.38,82.04,55.56,33.03
3632,13-07-2007,40.47,82.08,55.74,33.05
3631,16-07-2007,40.37,82.18,55.67,33.13
3630,17-07-2007,40.36,82.23,55.65,33.13
3629,18-07-2007,40.4,82.93,55.81,33.2
3628,19-07-2007,40.39,82.93,55.75,33.13
3627,20-07-2007,40.33,82.63,55.65,33.01
3626,23-07-2007,40.34,83.08,55.8,33.34
3625,24-07-2007,40.24,83.04,55.6,33.38
3624,25-07-2007,40.3,82.97,55.64,33.57
3623,26-07-2007,40.27,82.53,55.23,33.43
3622,27-07-2007,40.48,82.59,55.55,33.14
3621,30-07-2007,40.54,82.02,55.31,34.17
3620,31-07-2007,40.44,82.03,55.42,34.0
3619,01-08-2007,40.55,82.06,55.35,34.4
3618,02-08-2007,40.43,82.11,55.26,34.01
3617,03-08-2007,40.36,82.18,55.31,33.87
3616,06-08-2007,40.45,82.7,55.94,34.39
3615,07-08-2007,40.37,81.97,55.73,33.99
3614,08-08-2007,40.58,81.85,55.7,34.09
3613,09-08-2007,40.4,82.32,55.77,33.78
3612,10-08-2007,40.67,82.12,55.6,34.44
3611,13-08-2007,40.56,82.03,55.55,34.28
3610,14-08-2007,40.69,81.87,55.42,34.51
3609,16-08-2007,41.09,81.46,55.16,35.46
3608,17-08-2007,41.57,82.14,55.74,36.92
3607,21-08-2007,41.06,81.41,55.34,35.8
3606,22-08-2007,41.01,81.39,55.3,35.77
3605,23-08-2007,40.86,81.62,55.38,35.25
3604,24-08-2007,41.18,82.41,55.85,35.53
3603,27-08-2007,40.98,82.67,56.02,35.27
3602,28-08-2007,41.12,82.43,56.03,35.59
3601,29-08-2007,41.24,82.55,56.06,36.04
3600,30-08-2007,41.04,82.76,56.07,35.55
3599,31-08-2007,40.96,82.55,55.96,35.23
3598,03-09-2007,40.88,82.58,55.79,35.22
3597,04-09-2007,40.91,82.57,55.72,35.32
3596,05-09-2007,40.94,82.26,55.59,35.38
3595,06-09-2007,40.85,82.54,55.76,35.39
3594,07-09-2007,40.71,82.26,55.66,35.36
3593,10-09-2007,40.63,82.42,55.96,35.9
3592,11-09-2007,40.58,82.22,55.97,35.7
3591,12-09-2007,40.49,82.38,56.14,35.54
3590,13-09-2007,40.44,82.01,56.2,35.38
3589,14-09-2007,40.45,81.72,56.09,35.15
3588,17-09-2007,40.47,81.07,56.17,35.09
3587,18-09-2007,40.59,80.74,56.15,35.35
3586,19-09-2007,40.26,81.15,56.28,34.76
3585,20-09-2007,39.91,79.88,55.88,34.46
3584,21-09-2007,39.87,80.11,56.19,34.74
3583,24-09-2007,39.82,80.85,56.22,34.64
3582,25-09-2007,39.81,80.03,56.02,34.72
3581,26-09-2007,39.7,80.1,56.09,34.56
3580,27-09-2007,39.75,80.33,56.24,34.38
3579,28-09-2007,39.74,80.34,56.3,34.48
3578,01-10-2007,39.73,81.37,56.63,34.51
3577,03-10-2007,39.79,81.23,56.41,34.35
3576,04-10-2007,39.56,80.3,55.76,33.94
3575,05-10-2007,39.49,80.41,55.76,33.88
3574,08-10-2007,39.43,80.44,55.66,33.66
3573,09-10-2007,39.55,80.44,55.49,33.72
3572,10-10-2007,39.34,80.17,55.51,33.53
3571,11-10-2007,39.31,80.12,55.76,33.51
3570,12-10-2007,39.33,79.74,55.74,33.54
3569,15-10-2007,39.31,79.95,55.71,33.41
3568,16-10-2007,39.31,80.19,55.86,33.48
3567,17-10-2007,39.68,80.53,56.23,34.1
3566,18-10-2007,39.47,80.59,56.18,33.86
3565,19-10-2007,39.79,81.41,56.87,34.6
3564,22-10-2007,39.79,81.62,56.98,34.84
3563,23-10-2007,39.69,80.9,56.42,34.61
3562,24-10-2007,39.57,81.01,56.35,34.56
3561,25-10-2007,39.54,80.94,56.42,34.67
3560,26-10-2007,39.51,81.16,56.76,34.54
3559,29-10-2007,39.38,80.96,56.81,34.49
3558,30-10-2007,39.4,81.12,56.69,34.42
3557,31-10-2007,39.32,81.35,56.75,34.28
3556,01-11-2007,39.32,81.82,56.9,34.08
3555,02-11-2007,39.37,81.82,56.83,34.37
3554,05-11-2007,39.32,82.08,56.96,34.28
3553,06-11-2007,39.29,81.91,56.96,34.27
3552,07-11-2007,39.27,82.24,57.48,34.43
3551,08-11-2007,39.34,82.66,57.57,34.88
3550,12-11-2007,39.33,81.75,57.54,35.68
3549,13-11-2007,39.39,81.31,57.44,35.77
3548,14-11-2007,39.33,81.7,57.67,35.35
3547,15-11-2007,39.28,80.87,57.68,35.3
3546,16-11-2007,39.35,80.52,57.56,35.71
3545,19-11-2007,39.29,80.72,57.67,35.56
3544,20-11-2007,39.34,80.72,57.71,35.63
3543,21-11-2007,39.39,81.49,58.49,36.18
3542,22-11-2007,39.41,81.37,58.56,36.22
3541,23-11-2007,39.57,81.95,59.04,36.74
3540,26-11-2007,39.68,81.95,58.79,36.58
3539,27-11-2007,39.85,82.61,59.21,36.75
3538,28-11-2007,39.68,82.11,58.81,36.55
3537,29-11-2007,39.77,82.45,58.94,36.16
3536,30-11-2007,39.67,81.78,58.46,35.94
3535,03-12-2007,39.56,81.39,58.04,35.78
3534,04-12-2007,39.43,81.35,57.83,35.78
3533,05-12-2007,39.45,81.12,58.2,35.75
3532,06-12-2007,39.47,80.09,57.65,35.57
3531,07-12-2007,39.41,79.81,57.58,35.42
3530,10-12-2007,39.38,80.07,57.66,35.29
3529,11-12-2007,39.36,80.58,57.96,35.2
3528,12-12-2007,39.36,80.31,57.79,35.44
3527,13-12-2007,39.37,80.49,57.92,35.22
3526,14-12-2007,39.35,80.36,57.62,35.0
3525,17-12-2007,39.37,79.47,56.83,34.82
3524,18-12-2007,39.57,79.91,56.99,34.97
3523,19-12-2007,39.55,79.62,57.02,34.92
3522,20-12-2007,39.57,78.93,56.85,34.96
3521,24-12-2007,39.49,78.33,56.78,34.61
3520,26-12-2007,39.39,78.02,56.77,34.5
3519,27-12-2007,39.43,78.4,57.22,34.52
3518,28-12-2007,39.44,78.73,57.69,34.93
3517,31-12-2007,39.41,78.74,58.12,35.21
3516,01-01-2008,39.42,78.26,57.51,35.29
3515,02-01-2008,39.43,78.34,57.76,35.38
3514,03-01-2008,39.45,78.14,58.04,36.0
3513,04-01-2008,39.32,77.53,57.91,35.93
3512,07-01-2008,39.28,77.33,57.8,36.05
3511,08-01-2008,39.27,77.44,57.73,35.87
3510,09-01-2008,39.29,77.52,57.85,35.84
3509,10-01-2008,39.29,76.92,57.71,35.84
3508,11-01-2008,39.29,77.02,58.16,36.02
3507,14-01-2008,39.29,77.05,58.39,36.22
3506,15-01-2008,39.27,76.88,58.4,36.43
3505,16-01-2008,39.27,77.01,58.29,37.01
3504,17-01-2008,39.29,77.17,57.6,36.6
3503,18-01-2008,39.27,77.33,57.51,36.64
3502,21-01-2008,39.38,76.9,57.27,36.92
3501,22-01-2008,39.73,77.01,57.34,37.48
3500,23-01-2008,39.56,77.45,57.89,37.18
3499,24-01-2008,39.43,77.06,57.65,37.0
3498,25-01-2008,39.4,77.95,58.14,36.65
3497,28-01-2008,39.47,77.98,57.92,37.22
3496,29-01-2008,39.4,78.28,58.23,36.91
3495,30-01-2008,39.43,78.45,58.26,36.94
3494,31-01-2008,39.39,78.4,58.73,37.01
3493,01-02-2008,39.36,78.29,58.48,37.02
3492,04-02-2008,39.38,77.48,58.38,36.88
3491,05-02-2008,39.43,77.74,58.41,36.9
3490,06-02-2008,39.6,77.85,58.04,37.22
3489,07-02-2008,39.48,77.44,57.75,37.05
3488,08-02-2008,39.55,76.85,57.27,36.83
3487,11-02-2008,39.73,77.34,57.8,37.07
3486,12-02-2008,39.65,77.41,57.62,37.07
3485,13-02-2008,39.68,77.67,57.81,37.05
3484,14-02-2008,39.65,77.84,57.78,36.66
3483,15-02-2008,39.66,78.16,58.09,36.69
3482,18-02-2008,39.66,77.79,58.22,36.78
3481,19-02-2008,39.87,77.79,58.59,36.98
3480,20-02-2008,40.15,78.26,59.06,37.23
3479,21-02-2008,40.07,77.98,59.02,37.05
3478,22-02-2008,39.98,78.57,59.2,37.19
3477,25-02-2008,40.05,78.75,59.39,37.32
3476,26-02-2008,39.91,78.44,59.13,36.99
3475,27-02-2008,39.73,78.96,59.6,37.1
3474,28-02-2008,39.81,78.94,60.12,37.47
3473,29-02-2008,39.92,79.31,60.63,38.1
3472,03-03-2008,40.26,79.88,61.26,39.13
3471,04-03-2008,40.29,79.98,61.2,38.94
3470,05-03-2008,40.29,79.97,61.23,38.94
3469,07-03-2008,40.53,81.54,62.4,39.48
3468,10-03-2008,40.67,82.03,62.54,39.86
3467,11-03-2008,40.47,81.27,62.11,39.64
3466,12-03-2008,40.36,81.27,61.86,39.2
3465,13-03-2008,40.44,82.06,62.9,40.42
3464,14-03-2008,40.45,82.25,63.2,40.32
3463,17-03-2008,40.77,82.1,64.48,41.9
3462,18-03-2008,40.62,81.29,64.09,41.78
3461,19-03-2008,40.45,81.2,63.48,40.72
3460,24-03-2008,40.34,79.81,62.01,40.36
3459,25-03-2008,40.12,79.95,62.41,40.05
3458,26-03-2008,40.14,80.41,62.59,40.06
3457,27-03-2008,40.15,80.54,63.41,40.54
3456,28-03-2008,40.1,80.4,63.31,40.21
3455,31-03-2008,39.97,79.53,63.09,40.08
3454,02-04-2008,39.98,79.09,62.25,39.17
3453,03-04-2008,39.95,79.41,62.49,38.84
3452,04-04-2008,39.97,79.78,62.6,39.0
3451,07-04-2008,39.93,79.34,62.55,38.95
3450,08-04-2008,40.02,79.44,62.94,39.1
3449,09-04-2008,40.02,78.77,62.97,39.12
3448,10-04-2008,39.95,78.91,63.24,39.58
3447,11-04-2008,39.94,78.81,63.05,39.18
3446,15-04-2008,39.96,78.71,63.22,39.51
3445,16-04-2008,39.96,78.66,63.31,39.32
3444,21-04-2008,39.89,79.65,63.06,38.36
3443,22-04-2008,39.94,79.03,63.39,38.78
3442,23-04-2008,39.95,79.46,63.8,38.8
3441,24-04-2008,40.04,79.11,63.44,38.61
3440,25-04-2008,40.18,79.25,62.9,38.47
3439,28-04-2008,40.14,79.66,62.92,38.4
3438,29-04-2008,40.22,79.94,62.83,38.59
3437,30-04-2008,40.46,79.5,63.09,38.99
3436,02-05-2008,40.65,80.35,62.78,38.8
3435,05-05-2008,40.55,80.2,62.74,38.54
3434,06-05-2008,40.69,80.25,63.08,38.77
3433,07-05-2008,41.2,81.01,63.76,39.21
3432,08-05-2008,41.79,81.6,64.01,40.0
3431,09-05-2008,41.38,80.76,63.89,40.07
3430,12-05-2008,41.68,81.23,64.13,40.3
3429,13-05-2008,42.16,82.28,65.54,40.65
3428,14-05-2008,42.33,82.31,65.46,40.36
3427,15-05-2008,42.4,82.57,65.84,40.51
3426,16-05-2008,42.64,83.0,66.0,40.74
3425,20-05-2008,42.67,83.41,66.39,41.05
3424,21-05-2008,42.72,83.96,66.9,41.36
3423,22-05-2008,43.15,85.08,68.1,41.82
3422,23-05-2008,42.84,84.78,67.32,41.13
3421,26-05-2008,42.56,84.32,67.08,41.22
3420,27-05-2008,42.89,84.84,67.61,41.3
3419,28-05-2008,42.85,84.74,67.36,41.22
3418,29-05-2008,42.77,84.33,66.65,40.71
3417,30-05-2008,42.59,84.16,65.99,40.42
3416,02-06-2008,42.24,83.26,65.58,40.09
3415,03-06-2008,42.53,83.44,66.18,40.86
3414,04-06-2008,42.63,83.4,65.8,40.53
3413,05-06-2008,42.86,83.58,66.17,40.62
3412,06-06-2008,42.79,83.77,66.71,40.33
3411,09-06-2008,42.89,84.47,67.66,40.75
3410,10-06-2008,42.89,84.35,66.86,40.18
3409,11-06-2008,42.89,83.8,66.45,39.83
3408,12-06-2008,42.81,83.75,66.1,39.82
3407,13-06-2008,42.87,83.41,66.11,39.71
3406,16-06-2008,42.9,83.76,65.99,39.59
3405,17-06-2008,42.92,84.48,66.66,39.79
3404,18-06-2008,42.9,83.74,66.46,39.7
3403,19-06-2008,42.93,84.17,66.82,39.88
3402,20-06-2008,42.97,84.75,66.72,39.82
3401,23-06-2008,42.97,84.72,66.99,40.0
3400,24-06-2008,42.94,84.52,66.73,39.73
3399,25-06-2008,42.82,84.27,66.62,39.67
3398,26-06-2008,42.73,84.38,66.97,39.53
3397,27-06-2008,42.79,85.04,67.34,40.05
3396,30-06-2008,42.95,85.62,67.81,40.65
3395,01-07-2008,43.27,86.28,68.24,40.98
3394,02-07-2008,43.34,86.53,68.54,40.86
3393,03-07-2008,43.3,86.13,68.72,40.83
3392,04-07-2008,43.21,85.72,67.92,40.44
3391,07-07-2008,43.12,85.08,67.41,40.18
3390,08-07-2008,43.37,85.51,68.08,40.62
3389,09-07-2008,43.13,85.02,67.77,40.21
3388,10-07-2008,43.16,85.51,67.95,40.4
3387,11-07-2008,42.72,84.42,67.38,39.83
3386,14-07-2008,42.82,84.89,68.07,40.22
3385,15-07-2008,43.17,86.26,68.78,40.76
3384,16-07-2008,43.17,86.46,68.68,41.34
3383,17-07-2008,42.94,85.78,68.01,40.79
3382,18-07-2008,42.78,85.51,67.9,40.33
3381,21-07-2008,42.71,85.11,67.73,40.01
3380,22-07-2008,42.71,85.51,68.02,40.09
3379,23-07-2008,42.33,84.32,66.75,39.36
3378,24-07-2008,41.96,83.78,65.82,38.9
3377,25-07-2008,42.23,83.88,66.41,39.58
3376,28-07-2008,42.3,84.03,66.42,39.26
3375,29-07-2008,42.54,84.86,66.95,39.58
3374,30-07-2008,42.47,84.0,66.14,39.28
3373,31-07-2008,42.49,84.21,66.33,39.42
3372,01-08-2008,42.37,84.01,65.96,39.4
3371,04-08-2008,42.4,83.57,66.02,39.36
3370,05-08-2008,42.28,82.79,65.69,39.13
3369,06-08-2008,42.0,82.14,65.09,38.74
3368,07-08-2008,41.89,81.73,64.81,38.27
3367,08-08-2008,42.2,81.48,64.27,38.47
3366,11-08-2008,42.0,80.47,62.82,38.15
3365,12-08-2008,42.4,80.54,62.96,38.49
3364,13-08-2008,42.67,80.92,63.71,39.24
3363,14-08-2008,42.82,80.01,63.83,39.14
3362,18-08-2008,43.23,80.89,63.8,39.26
3361,20-08-2008,43.72,81.45,64.47,39.75
3360,21-08-2008,43.58,81.43,64.52,40.05
3359,22-08-2008,43.38,81.34,64.55,39.84
3358,25-08-2008,43.58,80.31,64.16,39.6
3357,26-08-2008,44.07,81.26,64.71,40.2
3356,27-08-2008,43.73,80.57,64.29,40.05
3355,28-08-2008,43.73,80.31,64.61,40.12
3354,29-08-2008,43.79,80.05,64.56,40.14
3353,01-09-2008,44.21,79.76,64.72,40.76
3352,02-09-2008,44.26,79.19,64.42,40.96
3351,04-09-2008,44.45,79.08,64.46,41.16
3350,05-09-2008,44.37,78.09,63.41,41.56
3349,08-09-2008,44.26,79.0,63.53,40.77
3348,09-09-2008,44.89,78.86,63.33,41.73
3347,10-09-2008,45.12,79.6,63.83,42.02
3346,11-09-2008,45.44,79.62,63.48,42.3
3345,12-09-2008,45.77,80.67,64.2,42.62
3344,15-09-2008,45.94,82.84,65.95,43.42
3343,16-09-2008,46.63,83.76,66.49,44.75
3342,17-09-2008,46.34,82.96,65.82,43.69
3341,18-09-2008,46.71,85.12,66.98,44.66
3340,19-09-2008,46.32,83.57,65.9,43.34
3339,22-09-2008,45.4,83.15,65.74,42.62
3338,23-09-2008,45.72,84.81,67.6,43.39
3337,24-09-2008,45.83,84.9,67.26,43.28
3336,25-09-2008,46.25,85.92,68.11,43.75
3335,26-09-2008,46.43,85.38,67.95,43.85
3334,29-09-2008,46.94,85.57,67.79,44.19
3333,01-10-2008,46.96,83.91,66.36,44.36
3332,03-10-2008,46.88,82.97,64.99,44.49
3331,06-10-2008,47.46,83.37,64.46,45.97
3330,07-10-2008,48.01,84.16,65.2,46.71
3329,08-10-2008,48.74,85.19,66.12,48.61
3328,10-10-2008,48.72,82.17,65.9,49.26
3327,13-10-2008,48.14,82.73,65.63,47.96
3326,14-10-2008,47.71,83.3,65.12,46.58
3325,15-10-2008,48.43,84.54,65.91,47.64
3324,16-10-2008,48.86,84.22,65.51,48.86
3323,17-10-2008,48.68,84.37,65.7,48.01
3322,20-10-2008,48.83,85.12,65.86,47.81
3321,22-10-2008,49.29,80.4,63.35,49.53
3320,23-10-2008,49.79,81.27,63.91,50.81
3319,24-10-2008,49.95,79.56,63.65,52.56
3318,27-10-2008,50.09,78.61,62.76,53.72
3317,29-10-2008,49.77,79.78,63.36,51.33
3316,31-10-2008,49.25,80.36,62.84,50.42
3315,03-11-2008,48.96,80.26,63.08,49.16
3314,04-11-2008,48.62,76.71,61.3,49.17
3313,05-11-2008,47.18,75.05,60.89,47.31
3312,06-11-2008,47.67,75.47,61.19,48.71
3311,07-11-2008,47.76,74.87,60.81,49.0
3310,10-11-2008,47.32,74.2,60.73,47.82
3309,11-11-2008,47.59,74.55,60.57,48.57
3308,12-11-2008,48.79,75.41,61.48,49.92
3307,14-11-2008,49.46,73.17,62.96,50.87
3306,17-11-2008,48.99,72.14,61.57,50.53
3305,18-11-2008,49.68,74.64,62.58,51.39
3304,19-11-2008,49.74,74.37,62.78,51.47
3303,20-11-2008,50.52,75.54,63.12,53.12
3302,21-11-2008,50.03,74.42,62.71,52.66
3301,24-11-2008,50.09,74.9,63.4,52.53
3300,25-11-2008,49.97,75.45,64.21,51.87
3299,26-11-2008,49.85,76.6,64.68,52.49
3298,28-11-2008,49.84,76.81,64.38,52.27
3297,01-12-2008,50.09,76.6828,63.48,52.58
3296,02-12-2008,50.52,75.0828,63.72,54.3
3295,03-12-2008,49.9,74.3011,63.42,53.49
3294,04-12-2008,49.79,73.378,63.08,53.53
3293,05-12-2008,49.69,72.9698,63.46,53.81
3292,08-12-2008,49.22,73.0376,63.14,52.99
3291,10-12-2008,49.12,72.592,63.52,53.02
3290,11-12-2008,48.52,72.6247,63.76,52.55
3289,12-12-2008,48.71,72.858,64.7,54.41
3288,15-12-2008,47.94,72.0778,64.7,52.69
3287,16-12-2008,47.82,73.0809,65.56,52.92
3286,17-12-2008,47.33,73.9271,66.69,52.64
3285,18-12-2008,47.28,73.4329,68.22,53.68
3284,19-12-2008,47.08,71.1708,66.98,52.78
3283,22-12-2008,47.39,70.6585,66.33,52.7
3282,23-12-2008,48.49,71.8985,67.86,53.69
3281,24-12-2008,48.99,72.4979,68.44,54.21
3280,26-12-2008,47.89,70.8413,67.37,52.98
3279,29-12-2008,48.76,71.687,69.17,53.88
3278,30-12-2008,48.5,70.0243,67.95,53.67
3277,31-12-2008,48.45,70.0103,68.22,53.68
3276,01-01-2009,48.73,71.2189,68.09,53.74
3275,02-01-2009,48.89,71.6434,67.81,53.67
3274,05-01-2009,48.37,70.1752,67.32,52.61
3273,06-01-2009,48.68,71.0874,65.79,52.3
3272,07-01-2009,48.61,72.5164,65.72,51.9
3271,09-01-2009,48.92,74.422,66.84,53.66
3270,12-01-2009,48.6,73.2232,65.1,53.89
3269,13-01-2009,48.91,72.108,64.9,54.73
3268,14-01-2009,48.7,71.046,64.71,54.3
3267,15-01-2009,49.08,71.7574,64.74,54.2
3266,16-01-2009,48.77,72.5478,64.71,53.97
3265,19-01-2009,48.56,72.2816,64.82,53.48
3264,20-01-2009,48.99,69.6687,63.69,54.2
3263,21-01-2009,49.12,68.3578,63.61,54.65
3262,22-01-2009,48.93,68.069,63.7,54.76
3261,23-01-2009,49.19,67.6067,63.6,55.58
3260,27-01-2009,48.85,68.6855,64.51,54.6
3259,28-01-2009,48.87,69.7204,64.76,54.82
3258,29-01-2009,48.9,69.103,64.1,54.37
3257,30-01-2009,49.02,69.8363,63.25,54.83
3256,02-02-2009,49.01,70.5401,62.38,54.69
3255,03-02-2009,48.8,69.2277,62.67,54.54
3254,04-02-2009,48.65,70.2798,63.46,54.32
3253,05-02-2009,48.82,70.479,62.69,54.57
3252,06-02-2009,48.73,71.2676,62.29,53.58
3251,09-02-2009,48.6,71.5392,62.64,53.36
3250,10-02-2009,48.7,72.1929,62.54,53.3
3249,11-02-2009,48.82,70.4766,63.07,54.28
3248,12-02-2009,48.72,69.9912,62.88,54.1
3247,13-02-2009,48.72,70.0594,62.94,53.51
3246,16-02-2009,48.72,69.1678,62.1,53.09
3245,17-02-2009,49.16,69.8367,62.18,53.19
3244,18-02-2009,49.85,71.0662,62.88,53.96
3243,19-02-2009,49.85,71.116,62.75,53.34
3242,24-02-2009,49.89,72.6673,63.49,52.38
3241,25-02-2009,49.82,72.3934,63.9,51.31
3240,26-02-2009,50.41,71.625,64.03,51.51
3239,27-02-2009,50.73,72.5236,64.57,51.84
3238,02-03-2009,51.75,73.7256,65.19,53.1
3237,03-03-2009,51.66,72.9284,65.38,52.95
3236,04-03-2009,51.93,72.7825,64.92,52.69
3235,05-03-2009,52.06,73.5998,65.53,52.33
3234,06-03-2009,51.51,73.2343,65.04,52.6
3233,09-03-2009,51.8,73.0717,65.42,52.71
3232,12-03-2009,51.7,71.6019,66.19,53.66
3231,13-03-2009,51.67,71.9091,66.73,52.78
3230,16-03-2009,51.58,72.3564,66.59,52.52
3229,17-03-2009,51.25,72.283,66.64,51.93
3228,18-03-2009,51.35,72.1724,66.99,52.12
3227,19-03-2009,50.77,72.1213,68.28,53.15
3226,20-03-2009,50.14,72.4222,68.39,52.95
3225,23-03-2009,50.52,73.5647,69.11,52.5
3224,24-03-2009,50.31,74.0664,68.73,51.23
3223,25-03-2009,50.83,74.6006,68.51,52.1
3222,26-03-2009,50.54,73.7758,68.64,51.68
3221,30-03-2009,51.08,72.48,67.52,52.78
3220,31-03-2009,50.95,72.861,67.48,51.87
3219,02-04-2009,50.3,73.3399,66.9,50.95
3218,06-04-2009,50.0,74.605,67.74,49.58
3217,08-04-2009,50.53,74.0795,66.6,50.66
3216,09-04-2009,49.91,73.7071,66.34,49.84
3215,13-04-2009,49.86,73.2094,65.78,49.65
3214,15-04-2009,49.88,74.0942,65.98,50.73
3213,16-04-2009,49.49,74.2969,65.35,50.02
3212,17-04-2009,49.71,73.6479,65.1,49.94
3211,20-04-2009,49.95,73.434,64.88,50.48
3210,21-04-2009,50.36,73.2058,65.08,51.3
3209,22-04-2009,50.2,73.5907,64.96,51.02
3208,23-04-2009,50.22,73.1505,65.47,51.21
3207,24-04-2009,49.94,73.272,65.76,51.59
3206,27-04-2009,49.98,72.8558,65.72,51.69
3205,28-04-2009,50.44,73.4457,65.68,52.63
3204,29-04-2009,50.22,73.8786,66.29,51.85
3203,04-05-2009,49.68,74.1847,66.11,49.95
3202,05-05-2009,49.65,74.4402,66.31,50.18
3201,06-05-2009,49.5,74.4653,65.81,50.45
